항로,출발지,도착지,선박,객실등급, 일반대인 , 일반소아 , 도서대인 , 도서소아 ,시행일자,입력일시
여수-향일암,여수,향일암,오가고호,일등실,1200,600,0,0,2009-01-01,13:28.9
여수-향일암,여수,향일암,오가고호,등급없음,1200,600,0,0,2009-01-01,13:29.0
(구)여수-함구미,여수,개도,한림페리5호,등급없음,850,200,350,200,2012-05-17,42:25.3
(구)여수-함구미,여수,개도,한려페리호,등급없음,850,400,750,350,2010-03-21,28:39.9
(구)여수-함구미,여수,개도,한려페리호,등급없음,850,200,350,200,2012-05-17,42:25.3
(구)여수-함구미,여수,개도,세종1호,일반객실,950,200,400,200,2022-04-19,33:28.6
(구)여수-함구미,여수,자봉도,내해페리호,등급없음,750,350,700,350,2010-03-21,28:39.9
(구)여수-함구미,여수,자봉도,한려3호,등급없음,850,400,750,350,2010-03-21,28:39.9
(구)여수-함구미,여수,자봉도,한려3호,등급없음,850,200,350,200,2012-05-17,42:25.3
(구)여수-함구미,여수,자봉도,한려페리7호,등급없음,850,200,350,200,2018-06-07,08:42.3
(구)여수-함구미,여수,자봉도,한려페리7호,등급없음,950,200,400,200,2021-01-11,12:27.2
(구)여수-함구미,여수,자봉도,한려페리9호,일반실,850,200,350,200,2018-12-18,55:01.5
(구)여수-함구미,여수,자봉도,한려페리9호,일반실,950,200,400,200,2020-06-08,28:58.0
(구)여수-함구미,여수,자봉도,내해페리,등급없음,850,200,350,200,2010-03-21,28:39.9
(구)여수-함구미,여수,자봉도,한림페리5호,등급없음,850,200,350,200,2012-05-17,42:25.3
(구)여수-함구미,여수,자봉도,한려페리호,등급없음,850,400,750,350,2010-03-21,28:39.9
(구)여수-함구미,여수,자봉도,한려페리호,등급없음,850,200,350,200,2012-05-17,42:25.3
(구)여수-함구미,여수,자봉도,세종1호,일반객실,950,200,400,200,2022-04-19,33:28.6
(구)여수-함구미,여수,제도,내해페리호,등급없음,750,350,650,300,2010-03-21,28:39.9
(구)여수-함구미,여수,제도,한려3호,등급없음,800,400,750,300,2010-03-21,28:39.9
(구)여수-함구미,여수,제도,한려3호,등급없음,800,200,350,200,2012-05-17,42:25.3
(구)여수-함구미,여수,제도,한려페리7호,등급없음,800,200,350,200,2018-06-07,08:42.3
(구)여수-함구미,여수,제도,한려페리7호,등급없음,900,200,400,200,2021-01-11,12:27.2
(구)여수-함구미,여수,제도,한려페리9호,일반실,800,200,350,200,2018-12-18,55:01.5
(구)여수-함구미,여수,제도,한려페리9호,일반실,900,200,400,200,2020-06-08,28:58.0
(구)여수-함구미,여수,제도,내해페리,등급없음,800,200,350,200,2010-03-21,28:39.9
(구)여수-함구미,여수,제도,한림페리5호,등급없음,800,200,350,200,2012-05-17,42:25.3
(구)여수-함구미,여수,제도,한려페리호,등급없음,800,400,750,300,2010-03-21,28:39.9
(구)여수-함구미,여수,제도,한려페리호,등급없음,800,200,350,200,2012-05-17,42:25.3
(구)여수-함구미,여수,제도,세종1호,일반객실,900,200,400,200,2022-04-19,33:28.6
(구)여수-함구미,여수,금오도_함구미,내해페리호,등급없음,1150,550,750,350,2010-03-21,28:39.9
(구)여수-함구미,여수,금오도_함구미,한려3호,등급없음,1200,600,750,350,2010-03-21,28:39.9
(구)여수-함구미,여수,금오도_함구미,한려3호,등급없음,1200,300,550,250,2012-05-17,42:25.4
(구)여수-함구미,여수,금오도_함구미,한려페리7호,등급없음,1200,300,550,250,2018-06-07,08:42.3
(구)여수-함구미,여수,금오도_함구미,한려페리7호,등급없음,1350,300,600,300,2021-01-11,12:27.2
(구)여수-함구미,여수,금오도_함구미,한려페리9호,일반실,1200,300,550,250,2018-12-18,55:01.5
(구)여수-함구미,여수,금오도_함구미,한려페리9호,일반실,1350,300,600,300,2020-06-08,28:58.0
(구)여수-함구미,여수,금오도_함구미,내해페리,등급없음,1200,300,550,250,2010-03-21,28:39.9
(구)여수-함구미,여수,금오도_함구미,한림페리5호,등급없음,1200,300,550,250,2012-05-17,42:25.4
(구)여수-함구미,여수,금오도_함구미,한려페리호,등급없음,1200,600,750,350,2010-03-21,28:39.9
(구)여수-함구미,여수,금오도_함구미,한려페리호,등급없음,1200,300,550,250,2012-05-17,42:25.4
(구)여수-함구미,여수,금오도_함구미,세종1호,일반객실,1350,300,600,300,2022-04-19,33:28.6
(구)여수-함구미,여수,금오도_송고,내해페리호,등급없음,1000,500,750,350,2010-03-21,28:39.9
(구)여수-함구미,여수,금오도_송고,한려3호,등급없음,1100,550,750,350,2010-03-21,28:39.9
(구)여수-함구미,여수,금오도_송고,한려3호,등급없음,1100,250,500,250,2012-05-17,42:25.3
(구)여수-함구미,여수,금오도_송고,한려페리7호,등급없음,1100,250,500,250,2018-06-07,08:42.3
(구)여수-함구미,여수,금오도_송고,한려페리7호,등급없음,1250,300,550,250,2021-01-11,12:27.2
(구)여수-함구미,여수,금오도_송고,한려페리9호,일반실,1100,250,500,250,2018-12-18,55:01.5
(구)여수-함구미,여수,금오도_송고,한려페리9호,일반실,1250,300,550,250,2020-06-08,28:58.0
(구)여수-함구미,여수,금오도_송고,내해페리,등급없음,1100,250,500,250,2010-03-21,28:39.9
(구)여수-함구미,여수,금오도_송고,한림페리5호,등급없음,1100,250,500,250,2012-05-17,42:25.3
(구)여수-함구미,여수,금오도_송고,한려페리호,등급없음,1100,550,750,350,2010-03-21,28:39.9
(구)여수-함구미,여수,금오도_송고,한려페리호,등급없음,1100,250,500,250,2012-05-17,42:25.3
(구)여수-함구미,여수,금오도_송고,세종1호,일반객실,1250,300,550,250,2022-04-19,33:28.6
(뉴)여수-함구미,여수,개도_화산,한려페리7호,등급없음,950,200,400,200,2024-12-25,31:03.3
(뉴)여수-함구미,여수,개도_화산,한려페리9호,일반실,950,200,400,200,2024-11-13,15:10.5
(뉴)여수-함구미,여수,자봉도,한려페리7호,등급없음,950,200,400,200,2024-12-25,31:03.3
(뉴)여수-함구미,여수,자봉도,한려페리9호,일반실,950,200,400,200,2024-11-13,15:10.5
(뉴)여수-함구미,여수,제도,한려페리7호,등급없음,900,200,400,200,2024-12-25,31:03.3
(뉴)여수-함구미,여수,제도,한려페리9호,일반실,900,200,400,200,2024-11-13,15:10.5
(뉴)여수-함구미,여수,금오도_함구미,한려페리7호,등급없음,1350,300,600,300,2024-12-25,31:03.3
(뉴)여수-함구미,여수,금오도_함구미,한려페리9호,일반실,1350,300,600,300,2024-11-13,15:10.5
(뉴)여수-함구미,여수,금오도_송고,한려페리7호,등급없음,1250,300,550,250,2024-12-25,31:03.3
(뉴)여수-함구미,여수,금오도_송고,한려페리9호,일반실,1250,300,550,250,2024-11-13,15:10.5
여수-서상,여수,서상_남해,용훈호,일등실,1000,500,0,0,2007-11-22,15:22.7
여수-서상,여수,서상_남해,온바다호,일등실,1000,500,0,0,2010-03-31,41:38.1
여수-서상,여수,서상_남해,스타맥스호,일등실,1000,500,0,0,2010-03-31,41:38.1
여수-서상,여수,서상_남해,서동카페리,일반실,1000,250,0,0,2012-05-11,19:34.9
여수-서상,여수,서상_남해,서동카페리,일반실,1000,500,0,0,2012-05-13,32:55.5
여수-서상,여수,서상_남해,스타맥스호,등급없음,1000,500,0,0,2010-03-31,41:38.1
여수-서상,여수,서상_남해,한려크루즈호,일반실,600,200,0,0,2014-10-03,29:41.9
여수-서상,여수,서상_남해,한려크루즈호,일반실,1200,300,0,0,2014-10-04,24:25.6
여수-서상,여수,서상_남해,내해페리,등급없음,1200,600,0,0,2013-08-07,41:41.6
여수-서상,여수,서상_남해,내해페리,등급없음,1200,600,0,0,2014-05-08,25:49.7
여수-서상,여수엑스포,여수,한려크루즈호,일반실,900,450,750,350,2014-08-30,44:24.2
여수-서상,여수엑스포,여수,한려크루즈호,일반실,900,450,750,350,2014-08-30,44:24.2
여수-서상,여수엑스포,서상_남해,한려크루즈호,일반실,900,450,750,350,2014-08-30,44:24.2
여수-서상,여수엑스포,서상_남해,한려크루즈호,일반실,900,450,750,350,2014-08-30,44:24.2
여수-서상,여수,여수엑스포,한려크루즈호,일반실,500,250,450,200,2014-08-30,44:24.1
여수-서상,여수,여수엑스포,한려크루즈호,일반실,500,250,450,200,2014-08-30,44:24.1
여수-서상,여수,서상_남해,한려크루즈호,일반실,900,450,750,350,2014-08-30,44:24.2
여수-서상,여수,서상_남해,한려크루즈호,일반실,900,450,750,350,2014-08-30,44:24.2
여수(사설)-둔병,여수_사설,개도,제98화랑호,,0,0,0,0,2012-04-30,07:09.7
여수(사설)-둔병,여수_사설,개도,제98화랑호,,0,0,0,0,2012-05-01,21:22.9
여수(사설)-둔병,여수_사설,개도,대형카훼리3호,1등실,0,0,0,0,2012-04-30,07:09.7
여수(사설)-둔병,여수_사설,개도,대형카훼리3호,1등실,0,0,0,0,2012-05-01,21:22.9
여수(사설)-둔병,여수_사설,개도,태평양1호,등급없음,0,0,0,0,2012-04-30,07:09.7
여수(사설)-둔병,여수_사설,개도,태평양1호,등급없음,0,0,0,0,2012-05-01,21:22.9
여수(사설)-둔병,여수_사설,개도_여석,제98화랑호,일반실,0,0,0,0,2016-07-29,00:00.0
여수(사설)-둔병,여수_사설,개도_모전,제98화랑호,,0,0,0,0,2012-04-30,07:09.7
여수(사설)-둔병,여수_사설,개도_모전,제98화랑호,,0,0,0,0,2012-05-01,21:22.9
여수(사설)-둔병,여수_사설,개도_모전,대형카훼리3호,1등실,0,0,0,0,2012-04-30,07:09.7
여수(사설)-둔병,여수_사설,개도_모전,대형카훼리3호,1등실,0,0,0,0,2012-05-01,21:22.9
여수(사설)-둔병,여수_사설,개도_모전,태평양1호,등급없음,0,0,0,0,2012-04-30,07:09.7
여수(사설)-둔병,여수_사설,개도_모전,태평양1호,등급없음,0,0,0,0,2012-05-01,21:22.9
여수(사설)-둔병,여수_사설,개도_모전,태평양1호,일반실,0,0,0,0,2023-03-19,39:19.4
여수(사설)-둔병,여수_사설,개도_모전,태평양3호,,0,0,0,0,2016-07-28,00:00.0
여수(사설)-둔병,여수_사설,개도_모전,태평양3호,일반실,0,0,0,0,2020-02-06,37:15.2
여수(사설)-둔병,여수_사설,개도_모전,태평양3호,일반실,0,0,0,0,2020-03-12,43:54.0
여수(사설)-둔병,여수_사설,개도_모전,제98화랑호,,0,0,0,0,2013-04-16,17:32.9
여수(사설)-둔병,여수_사설,개도_모전,제98화랑호,일반실,0,0,0,0,2016-07-29,00:00.0
여수(사설)-둔병,여수_사설,낭도,제98화랑호,,0,0,0,0,2012-04-30,07:09.8
여수(사설)-둔병,여수_사설,낭도,제98화랑호,,0,0,0,0,2012-05-01,21:22.9
여수(사설)-둔병,여수_사설,낭도,대형카훼리3호,1등실,0,0,0,0,2012-04-30,07:09.8
여수(사설)-둔병,여수_사설,낭도,대형카훼리3호,1등실,0,0,0,0,2012-05-01,21:22.9
여수(사설)-둔병,여수_사설,낭도,태평양1호,등급없음,0,0,0,0,2012-04-30,07:09.8
여수(사설)-둔병,여수_사설,낭도,태평양1호,등급없음,0,0,0,0,2012-05-01,21:22.9
여수(사설)-둔병,여수_사설,낭도,태평양1호,일반실,0,0,0,0,2023-03-19,39:19.4
여수(사설)-둔병,여수_사설,낭도,태평양3호,,0,0,0,0,2016-07-28,00:00.0
여수(사설)-둔병,여수_사설,낭도,태평양3호,일반실,0,0,0,0,2020-02-06,37:15.2
여수(사설)-둔병,여수_사설,낭도,태평양3호,일반실,0,0,0,0,2020-03-12,43:54.0
여수(사설)-둔병,여수_사설,낭도,제98화랑호,,0,0,0,0,2013-04-16,17:32.9
여수(사설)-둔병,여수_사설,낭도,제98화랑호,일반실,0,0,0,0,2016-07-29,00:00.0
여수(사설)-둔병,여수_사설,백야도,제98화랑호,,0,0,0,0,2012-04-30,07:09.7
여수(사설)-둔병,여수_사설,백야도,제98화랑호,,0,0,0,0,2012-05-01,21:22.8
여수(사설)-둔병,여수_사설,백야도,대형카훼리3호,1등실,0,0,0,0,2012-04-30,07:09.7
여수(사설)-둔병,여수_사설,백야도,대형카훼리3호,1등실,0,0,0,0,2012-05-01,21:22.8
여수(사설)-둔병,여수_사설,백야도,태평양1호,등급없음,0,0,0,0,2012-04-30,07:09.7
여수(사설)-둔병,여수_사설,백야도,태평양1호,등급없음,0,0,0,0,2012-05-01,21:22.8
여수(사설)-둔병,여수_사설,백야도,태평양1호,일반실,0,0,0,0,2023-03-19,39:19.4
여수(사설)-둔병,여수_사설,백야도,태평양3호,,0,0,0,0,2016-07-28,00:00.0
여수(사설)-둔병,여수_사설,백야도,태평양3호,일반실,0,0,0,0,2020-02-06,37:15.2
여수(사설)-둔병,여수_사설,백야도,태평양3호,일반실,0,0,0,0,2020-03-12,43:54.0
여수(사설)-둔병,여수_사설,백야도,제98화랑호,,0,0,0,0,2013-04-16,17:32.9
여수(사설)-둔병,여수_사설,백야도,제98화랑호,일반실,0,0,0,0,2016-07-29,00:00.0
여수(사설)-둔병,여수_사설,낭도_사도,제98화랑호,,0,0,0,0,2012-04-30,07:09.7
여수(사설)-둔병,여수_사설,낭도_사도,제98화랑호,,0,0,0,0,2012-05-01,21:22.9
여수(사설)-둔병,여수_사설,낭도_사도,대형카훼리3호,1등실,0,0,0,0,2012-04-30,07:09.7
여수(사설)-둔병,여수_사설,낭도_사도,대형카훼리3호,1등실,0,0,0,0,2012-05-01,21:22.9
여수(사설)-둔병,여수_사설,낭도_사도,태평양1호,등급없음,0,0,0,0,2012-04-30,07:09.7
여수(사설)-둔병,여수_사설,낭도_사도,태평양1호,등급없음,0,0,0,0,2012-05-01,21:22.9
여수(사설)-둔병,여수_사설,낭도_사도,태평양1호,일반실,0,0,0,0,2023-03-19,39:19.4
여수(사설)-둔병,여수_사설,낭도_사도,태평양3호,,0,0,0,0,2016-07-28,00:00.0
여수(사설)-둔병,여수_사설,낭도_사도,태평양3호,일반실,0,0,0,0,2020-02-06,37:15.2
여수(사설)-둔병,여수_사설,낭도_사도,태평양3호,일반실,0,0,0,0,2020-03-12,43:54.0
여수(사설)-둔병,여수_사설,낭도_사도,제98화랑호,,0,0,0,0,2013-04-16,17:32.9
여수(사설)-둔병,여수_사설,낭도_사도,제98화랑호,일반실,0,0,0,0,2016-07-29,00:00.0
여수(사설)-둔병,여수_사설,상화도,제98화랑호,,0,0,0,0,2012-04-30,07:09.7
여수(사설)-둔병,여수_사설,상화도,제98화랑호,,0,0,0,0,2012-05-01,21:22.9
여수(사설)-둔병,여수_사설,상화도,대형카훼리3호,1등실,0,0,0,0,2012-04-30,07:09.7
여수(사설)-둔병,여수_사설,상화도,대형카훼리3호,1등실,0,0,0,0,2012-05-01,21:22.9
여수(사설)-둔병,여수_사설,상화도,태평양1호,등급없음,0,0,0,0,2012-04-30,07:09.7
여수(사설)-둔병,여수_사설,상화도,태평양1호,등급없음,0,0,0,0,2012-05-01,21:22.9
여수(사설)-둔병,여수_사설,상화도,태평양1호,일반실,0,0,0,0,2023-03-19,39:19.4
여수(사설)-둔병,여수_사설,상화도,태평양3호,,0,0,0,0,2016-07-28,00:00.0
여수(사설)-둔병,여수_사설,상화도,태평양3호,일반실,0,0,0,0,2020-02-06,37:15.2
여수(사설)-둔병,여수_사설,상화도,태평양3호,일반실,0,0,0,0,2020-03-12,43:54.0
여수(사설)-둔병,여수_사설,상화도,제98화랑호,,0,0,0,0,2013-04-16,17:32.9
여수(사설)-둔병,여수_사설,상화도,제98화랑호,일반실,0,0,0,0,2016-07-29,00:00.0
여수(사설)-둔병,여수_사설,하화도,제98화랑호,,0,0,0,0,2012-04-30,07:09.7
여수(사설)-둔병,여수_사설,하화도,제98화랑호,,0,0,0,0,2012-05-01,21:22.9
여수(사설)-둔병,여수_사설,하화도,대형카훼리3호,1등실,0,0,0,0,2012-04-30,07:09.7
여수(사설)-둔병,여수_사설,하화도,대형카훼리3호,1등실,0,0,0,0,2012-05-01,21:22.9
여수(사설)-둔병,여수_사설,하화도,태평양1호,등급없음,0,0,0,0,2012-04-30,07:09.7
여수(사설)-둔병,여수_사설,하화도,태평양1호,등급없음,0,0,0,0,2012-05-01,21:22.9
여수(사설)-둔병,여수_사설,하화도,태평양1호,일반실,0,0,0,0,2023-03-19,39:19.4
여수(사설)-둔병,여수_사설,하화도,태평양3호,,0,0,0,0,2016-07-28,00:00.0
여수(사설)-둔병,여수_사설,하화도,태평양3호,일반실,0,0,0,0,2020-02-06,37:15.2
여수(사설)-둔병,여수_사설,하화도,태평양3호,일반실,0,0,0,0,2020-03-12,43:54.0
여수(사설)-둔병,여수_사설,하화도,제98화랑호,,0,0,0,0,2013-04-16,17:32.9
여수(사설)-둔병,여수_사설,하화도,제98화랑호,일반실,0,0,0,0,2016-07-29,00:00.0
여수(사)-안도-연도,여수_사설,안도,금오고속페리호,등급없음,1200,600,750,350,2010-03-21,24:51.8
여수(사)-안도-연도,여수_사설,연도_여수시,금오고속페리호,등급없음,1450,700,750,350,2010-03-21,24:51.8
여수(사)-안도-연도,여수_사설,금오_우학,금오고속페리호,등급없음,1000,500,750,350,2010-03-21,24:51.8
여수(사)-안도-연도,여수_사설,금오_여천,금오고속페리호,등급없음,750,350,700,350,2010-03-21,24:51.7
여수(사)-안도-연도,여수_사설,금오_유송,금오고속페리호,등급없음,900,450,750,350,2010-03-21,24:51.8
여수(사)-안도-연도,여수_사설,서고지,금오고속페리호,등급없음,1250,600,750,350,2010-03-21,24:51.8
여수(사)-안도-연도,여수_사설,역포,금오고속페리호,등급없음,1300,650,750,350,2010-03-21,24:51.8
웅천-엑스포,여수엑스포,오동도,여수거북선호,일반석,400,200,0,0,2012-06-20,27:17.4
웅천-엑스포,여수엑스포,오동도,명사11호,일반석,400,200,0,0,2012-06-20,42:47.2
웅천-엑스포,여수엑스포,오동도,메이퀸1호,일반석,400,200,0,0,2012-06-19,03:31.6
웅천-엑스포,여수엑스포,향일암,여수거북선호,일반석,0,0,0,0,2012-06-20,27:17.4
웅천-엑스포,여수엑스포,향일암,명사11호,일반석,0,0,0,0,2012-06-20,42:47.2
웅천-엑스포,여수엑스포,향일암,메이퀸1호,일반석,0,0,0,0,2012-06-19,03:31.6
